"EjemploID";"BIBLIOGRAFIA";"Cordemaforo";"AUTOR";"TITULO";"FECHA";"TEMA";"PAIS";"CONCORDANCIA";"Valido";"Reflexivo";"Complemento_de";"Aspecto_verbal";"Sujeto";"Perifrasis";"Observaciones"
916;"1777 ANÓNIMO, «Las delicias del Prado. Tonadilla general»(Tonadillas teatrales) [España] [Madrid, Tipografía de Archivos, 1932] Verso";;"ANÓNIMO";"Las delicias del Prado. Tonadilla general(Tonadillas teatrales)";1777;"Verso";"España";"Petimetras segunda y tercera. Y con los cortejos hablar y reír.";"si";"no";"no";"infinitivo";"animado";;
917;"1781-1784 SAMANIEGO, FÉLIX MARÍA DE, Fábulas [España] [Ernesto Jareño, Madrid, Castalia, 1988] Verso";;"SAMANIEGO, FÉLIX MARÍA DE";"Fábulas";"1781-1784";"Verso";"España";"Por qué quitas la vida A este pobre animal, manso y cobarde? ¿No sería mejor hacer alarde De devorar a dañadoras fieras, O ya que resistencia hallar no quieras, Cebar tus uñas y tu corvo pico En el frío cadáver de un borrico?"" Cuando el Escarabajo así decía, La Águila con desprecio se reía, Y sin usar de más atenta frase,  Mata, trincha, devora, pilla y vase. El pequeño animal así burlado Quiere verse vengado. En la ocasión primera Vuela al nido del Águila altanera, Halla solos los huevos, y arrastrando, Uno por uno fuélos despeñando; Mas como nada alcanza A dejar satisfecha";"si";"si";"no";"imperfectivo";"animado";;
918;"1781-1784 SAMANIEGO, FÉLIX MARÍA DE, Fábulas [España] [Ernesto Jareño, Madrid, Castalia, 1988] Verso";;"SAMANIEGO, FÉLIX MARÍA DE";"Fábulas";"1781-1784";"Verso";"España";", Y saca un pececillo. ""Por tu vida,  Exclamó el inocente prisionero, Dame la libertad: sólo la quiero, Mira que no te engaño, Porque ahora soy ruín; dentro de un año Sin duda lograrás el gran consuelo De pescarme más grande que mi abuelo. ¡Qué! ¿te burlas? ¿te ríes de mi llanto? Sólo por otro tanto A un hermanito mío Un Señor pescador lo tiró al río.— ¿Por otro tanto al río? ¡qué manía! Replicó el pescador: ¿pues no sabía Que el refrán castellano Dice: Más vale pájaro en la mano...? A sartén te condeno";"si";"si";"si";"imperfectivo";"animado";;
919;"1781-1784 SAMANIEGO, FÉLIX MARÍA DE, Fábulas [España] [Ernesto Jareño, Madrid, Castalia, 1988] Verso";;"SAMANIEGO, FÉLIX MARÍA DE";"Fábulas";"1781-1784";"Verso";"España";"El charlatán ""Si cualquiera de ustedes Se da por las paredes O arroja de un tejado, Y queda, a buen librar, descostillado, Yo me reiré muy bien: importa un pito, Como tenga mi bálsamo exquisito."" Con esta relación un chacharero  Gana mucha opinión y más dinero; Pues el vulgo, pendiente de sus labios, Más quiere a un Charlatán que a veinte sabios. Por esta conveniencia Los hay el día de hoy en toda ciencia, Que ocupan, igualmente acreditados";"si";"si";"no";"imperfectivo";"animado";;
920;"1781-1784 SAMANIEGO, FÉLIX MARÍA DE, Fábulas [España] [Ernesto Jareño, Madrid, Castalia, 1988] Verso";;"SAMANIEGO, FÉLIX MARÍA DE";"Fábulas";"1781-1784";"Verso";"España";"ofrecido, Ricamente premiado; Mas cuando no, que moriría ahorcado. El doctor asegura nuevamente Sacar un orador asno elocuente. Dícele callandito un cortesano: ""Escuche, buen hermano; Su frescura me espanta: A cáñamo me huele su garganta.— No temáis, señor mío, Respondió el Charlatán, pues yo me río. ¿En diez años de plazo que tenemos, El Rey, el asno o yo no moriremos?"" Nadie encuentra embarazo En dar un largo plazo A importantes negocios; mas no advierte Que ajusta mal su cuenta sin la muerte.";"si";"si";"no";"imperfectivo";"animado";;
921;"1782 IRIARTE, TOMÁS DE, Fábulas literarias [España] [Ángel L. Prieto de Paula, Madrid, Cátedra, 1992] Verso";;"IRIARTE, TOMÁS DE";"Fábulas literarias";1782;"Verso";"España";". Entonces el águila, indignada de la calumnia que había levantado el grajo, suplicó a su señor, el dios Júpiter, que le castigase. Condescendió el dios, y dijo al águila que mandase cantar al grajo. Pero cuando éste quiso echar la voz, empezó por soberana permisión a rebuznar horrorosamente. Riéronse todos los animales y dijeron: «Con razón se ha vuelto asno el que quiso hacer asno al canario.»";"si";"si";"no";"perfectivo";"animado";;
923;"1782 IRIARTE, TOMÁS DE, Fábulas literarias [España] [Ángel L. Prieto de Paula, Madrid, Cátedra, 1992] Verso";;"IRIARTE, TOMÁS DE";"Fábulas literarias";1782;"Verso";"España";"una cornisa, media pilastra y alguna repisa. Oyó decir que eran restos preciosos de la grandeza y del gusto romano, y que arquitectos de juicio muy sano con imitarlos se hacían famosos. Para adornar su infeliz edificio, en él a trechos los fue repartiendo.  ¡Lindo pegote! ¡Gracioso remiendo! Todos se ríen del tal frontispicio, menos un quídam que tiene unos dejos como de docto, y es tal su manía, que desentierra vocablos añejos para amasarlos con otros del día.";"si";"si";"si";"imperfectivo";"animado";;
924;"1782 IRIARTE, TOMÁS DE, Fábulas literarias [España] [Ángel L. Prieto de Paula, Madrid, Cátedra, 1992] Verso";;"IRIARTE, TOMÁS DE";"Fábulas literarias";1782;"Verso";"España";"«En tu presencia, venerable río —al Tajo de este modo habló una fuente—, de un poeta me quejo amargamente, porque ha dicho (y no hay tal) que yo me río.» Un arroyo añadió: «Sí, padre mío; es una furia lo que ese hombre miente. Yo voy a mi camino, no censuro, y con todo se empeña en que murmuro.» Dicen que el Tajo luego así les respondió con gran sosiego: «¿No tengo yo también oro en";"si";"si";"no";"imperfectivo";"animado";;
925;"1784 ARROYAL, LEÓN DE, Los epigramas [España] [Madrid, Imp. de Ibarra, 1784] Verso";;"ARROYAL, LEÓN DE";"Los epigramas";1784;"Verso";"España";"Al rio Tajo";"no";;;;;;
926;"1784 ARROYAL, LEÓN DE, Los epigramas [España] [Madrid, Imp. de Ibarra, 1784] Verso";;"ARROYAL, LEÓN DE";"Los epigramas";1784;"Verso";"España";"Ni tú ries, ni lloras, ni deseas, ni pones torvo el ceño, ni te amansas, ni sientes, ni te gozas, Don Francisco: ya no te falta cosa para estatua.";"si";"no";"no";"imperfectivo";"animado";;
927;"1784 ARROYAL, LEÓN DE, Los epigramas [España] [Madrid, Imp. de Ibarra, 1784] Verso";;"ARROYAL, LEÓN DE";"Los epigramas";1784;"Verso";"España";"A la hora que á salir va el sol, antorcha del dia, me sucedió con María un caso bien de reir. Díxome, pues, que su hijo dixo, riendo me apuro; mas, Luisilla, te aseguro, que no sé lo que me dixo.";"si";"no";"no";"infinitivo";"impersonal";;
928;"1784 ARROYAL, LEÓN DE, Los epigramas [España] [Madrid, Imp. de Ibarra, 1784] Verso";;"ARROYAL, LEÓN DE";"Los epigramas";1784;"Verso";"España";"A la hora que á salir va el sol, antorcha del dia, me sucedió con María un caso bien de reir. Díxome, pues, que su hijo dixo, riendo me apuro; mas, Luisilla, te aseguro, que no sé lo que me dixo.";"si";"no";"no";"gerundio";"animado";;
929;"1784 MELÉNDEZ VALDÉS, JUAN, Las bodas de Camacho el rico. Comedia pastoral [España] [Antonio Astorgano Abajo, Madrid, Cátedra, 2004] Verso";;"MELÉNDEZ VALDÉS, JUAN";"Las bodas de Camacho el rico. Comedia pastoral";1784;"Verso";"España";"ley mi voluntad gobierna. Pared en medio la enemiga mía de mi casa vivía; casi a un tiempo nacimos, y juntos nos criamos, y ya en la cuna misma nos amamos. Apenas empezaba a hablar aun balbuciente, ya con gracia inocente su esposo me llamaba y a mis brazos corría, y los suyos me daba y se reía. Yo la amaba también; y con mil juegos pueriles la alegraba, ya travieso saltando tras ella en la floresta, ya su voz remedando con agradable fiesta, ya en pos de algún nevado corderillo corriendo en rededor de los rediles, o acechando el pintado jilguerillo en las varas sutiles llenas de blanda liga. Voluntad tan acorde y";"si";"si";"no";"imperfectivo";"animado";;
930;"1784 MELÉNDEZ VALDÉS, JUAN, Las bodas de Camacho el rico. Comedia pastoral [España] [Antonio Astorgano Abajo, Madrid, Cátedra, 2004] Verso";;"MELÉNDEZ VALDÉS, JUAN";"Las bodas de Camacho el rico. Comedia pastoral";1784;"Verso";"España";"en el más hondo valle retiradas y solo a acariciarse abandonadas,  eran para los dos ejemplo leve. Una la voluntad, uno el deseo, una la inclinación, uno el cuidado, amar fue nuestro empleo sin saber que era amor, y en tanto grado que ya por la alquería de todos se notaba y se reía nuestra llama inocente. Después, en la puericia floreciente, mi anciano padre a gobernar me puso el hato de mis cabras, y su padre igualmente dispuso que ella a pastar por los alegres prados sacase sus ganados. ¡Ay, qué felices días!, ¡qué sencillas y puras alegrías! Si ella se enderezaba";"si";"si";"no";"imperfectivo";"inanimado";;
931;"1784 MELÉNDEZ VALDÉS, JUAN, Las bodas de Camacho el rico. Comedia pastoral [España] [Antonio Astorgano Abajo, Madrid, Cátedra, 2004] Verso";;"MELÉNDEZ VALDÉS, JUAN";"Las bodas de Camacho el rico. Comedia pastoral";1784;"Verso";"España";"Camilo. Así es verdad, y solo por ser pobre, mientras Camacho ríe, Basilio triste y despechado llora.";"si";"no";"no";"imperfectivo";"animado";;
932;"1784 MELÉNDEZ VALDÉS, JUAN, Las bodas de Camacho el rico. Comedia pastoral [España] [Antonio Astorgano Abajo, Madrid, Cátedra, 2004] Verso";;"MELÉNDEZ VALDÉS, JUAN";"Las bodas de Camacho el rico. Comedia pastoral";1784;"Verso";"España";"lugares frecuentas do algún día su honesta llama con la tuya ardía? ¡Ay!, esta misma vega testigo fue de nuestro amor, testigo de mil hablas süaves, de mil tiernas promesas y mil juegos, que eran un tiempo gloria, y ahora son dolor en la memoria. Aquí dulce cantaba, allí alegre reía, aquí con su guirnalda me ceñía, y allí loco de amor me la quitaba. El valle, ¡oh triste!, florecido dura cuanto acabó agostada mi ventura. Feliz la pastorcilla, pobre sí, pero libre, a quien concede el cielo en su llaneza amar en libertad y ser amada, sin que";"si";"no";"no";"imperfectivo";"inanimado";;
935;"1785 TRIGUEROS, CÁNDIDO MARÍA, Teatro español burlesco o Quijote de los teatros [España] [M.ª José Rodríguez Sánchez de León, Salamanca, Grupo de Estudio del siglo XVIII, 2001] Relatos";;"TRIGUEROS, CÁNDIDO MARÍA";"Teatro español burlesco o Quijote de los teatros";1785;"Relatos";"España";"la de todos, es la de las comedias burlescas. Es la más eficaz de todas para mover la risa, la que siempre interesa, la que jamás cansa y, sobre todo, esta clase de comedias es la que debe agradar a todo el mundo, como a mí me gusta: a los que se ríen de las reglas, porque sin ellas los divierte más que a todas, y a los que se desazonan cuando las reglas se quebrantan, porque para esta clase de comedias no hay reglas que seguir ni quebrantar. De manera que estas comedias no sólo son buenas, pero no tienen riesgo de parecer a ninguno malas.";"si";"si";"si";"imperfectivo";"animado";;
937;"1785 TRIGUEROS, CÁNDIDO MARÍA, El precipitado (comedia sentimental) [España] [Bolaños Donoso, Piedad, Sevilla, Alfar, 1988] Teatro";;"TRIGUEROS, CÁNDIDO MARÍA";"El precipitado (comedia sentimental)";1785;"Teatro";"España";"Dª MARCELA (Pone la bujía sobre la mesa y se va hacia él, riendo).— ¡Ah, ah, ah! tú tienes traza de embasarme si no te hablo.";"si";"no";"no";"gerundio";"animado";;
938;"1785 TRIGUEROS, CÁNDIDO MARÍA, El precipitado (comedia sentimental) [España] [Bolaños Donoso, Piedad, Sevilla, Alfar, 1988] Teatro";;"TRIGUEROS, CÁNDIDO MARÍA";"El precipitado (comedia sentimental)";1785;"Teatro";"España";"D. JUSTO. (Riyendo a carcajadas).— * ¡Ah, ah, ah! *";"si";"no";"no";"gerundio";"animado";;"A carcajadas"
939;"1786 MONTENGÓN, PEDRO, Eusebio [España] [Fernando García Lara, Madrid, Cátedra, 1998] Novela";;"MONTENGÓN, PEDRO";"Eusebio";1786;"Novela";"España";"en su modesto rostro de cuarenta años arriba y la circunspección de su noble presencia prometía un carácter superior al de artesano que representaba, exigiendo respeto, sin mostrar pretenderlo, de los que trataba, echándosele de ver la virtud que no manifestaba. ¡Oh sabios de la tierra, engreídos de vuestras ridículas insignias, reíd, si os sobra presunción, del cestero que destina Henrique Myden para maestro de Eusebio! Pídele Myden el precio de dos cestos que había escogido, y oído, se lo entregó sin rebaja. Recibido el dinero, iba a tomar Hardyl la puerta al tiempo que vuelve a llamarlo Henrique Myden con el pretexto que Eusebio";"si";"no";"no";"imperfectivo";"animado";;
940;"1786 MONTENGÓN, PEDRO, Eusebio [España] [Fernando García Lara, Madrid, Cátedra, 1998] Novela";;"MONTENGÓN, PEDRO";"Eusebio";1786;"Novela";"España";"pernicioso de su condescendencia, y agitado de mil desazones y del dolor de perderme tal vez para siempre, hácenme pasar a Plymouth, en donde me embarqué en el primer navío que hacía vela, y era uno que partía para Quebec. Llevaba conmigo caudal considerable para esperar muy holgadamente mejor fortuna; mas ésta, que se ríe de las seguridades en que afianzan los hombres sus esperanzas, aunque me dio feliz navegación, no quiso que gozase de mi tesoro, sepultándolo en el mar cuando ya tocábamos el puerto, dando el bastimento * en un bajío * por descuido del piloto.";"si";"si";"si";"imperfectivo";"inanimado";;
941;"1786 MONTENGÓN, PEDRO, Eusebio [España] [Fernando García Lara, Madrid, Cátedra, 1998] Novela";;"MONTENGÓN, PEDRO";"Eusebio";1786;"Novela";"España";"Henrique Myden lo interrumpió, diciéndole riendo: jamás vi comer asado a las zorras, ¿de dónde has sacado ese cuento? Señor, dijo Altano, por amor de Dios, que esto es cuento; tampoco vio vmd. hablar a los animales y la burra habló a Balaám *. Dios sabe en qué lengua. Prosigue, prosigue,  dijo Susana. El caso";"si";"no";"no";"gerundio";"animado";;
942;"1786 MONTENGÓN, PEDRO, Eusebio [España] [Fernando García Lara, Madrid, Cátedra, 1998] Novela";;"MONTENGÓN, PEDRO";"Eusebio";1786;"Novela";"España";"no la obtengo a punta de lanza de tu esfuerzo. ¿Te atreverás a ir por otra botella a la bodega? Eusebio le responde esforzadamente que se atreverá, yendo con luz. Aquí la tienes, pues, dice Hardyl, he aquí también la llave. Eusebio la toma, baja la escalera pisando fuerte, dando motivo de reír a Hardyl, abre con ruido la bodega, entra en ella y toma una botella. Mas como el miedo suele apresurar la salida de los lugares en donde se padece, Eusebio, que tan esforzadamente había entrado, sale, no por sus pasos contados, sino muy apriesa; y queriendo cerrar de corrida y golpe la puerta,";"si";"no";"no";"infinitivo";"animado";;
943;"1787 QUINTANA, MANUEL JOSÉ, «Carta de Matilde, Condesa de Boloña, a Alfonso Tercero»(Poesías) [España] [Madrid, Castalia, 1969] Verso";;"QUINTANA, MANUEL JOSÉ";"Carta de Matilde, Condesa de Boloña, a Alfonso Tercero(Poesías)";1787;"Verso";"España";"de dolores tan terribles, que no estar viendo mis cansados ojos cómo goza del fruto que era mío esa mujer adúltera y bastarda. Mas ¡ay, Alfonso! ¿Qué me presta ahora, qué me presta injuriarla, si gustoso, entre suspiros mil y mil caricias, su seno besas y en tus brazos ríe? Pero ella llorará; llegará tiempo en que la desampares, y liviano busques otra mujer. Que así los cielos vengarán con su afrenta mis afrentas. Vuelve en ti, Alfonso, vuelve y no porfíes en contrastar la voluntad divina; yo sola soy tu esposa y la que sólo amada debe ser; la Providencia";"si";"no";"no";"imperfectivo";"animado";;
944;"1787 CRUZ, RAMÓN DE LA, Las castañeras picadas [España] [Francisco Lafarga, Madrid, Cátedra, 1990] Verso";;"CRUZ, RAMÓN DE LA";"Las castañeras picadas";1787;"Verso";"España";"Pintosilla ¿Y qué, se han de quedar las fulanas riyendo?";"si";"no";"no";"gerundio";"animado";;
945;"1787 CRUZ, RAMÓN DE LA, Las castañeras picadas [España] [Francisco Lafarga, Madrid, Cátedra, 1990] Verso";;"CRUZ, RAMÓN DE LA";"Las castañeras picadas";1787;"Verso";"España";"Blas ¡Si sabes que a mí me agrada más que bailar no cansarme, y reírme de los que bailan!";"si";"si";"si";"infinitivo";"animado";;
946;"1787 QUINTANA, MANUEL JOSÉ, «Himno. A la inocencia»(Poesías) [España] [Madrid, Castalia, 1969] Verso";;"QUINTANA, MANUEL JOSÉ";"Himno. A la inocencia(Poesías)";1787;"Verso";"España";"En plácidos juegos las horas pasaban, las horas que ahora tan molestas huyen. Nunca en los esposos reinó la falsía, que siempre leales y tiernos se amaron. Nunca fue a la guerra el joven robusto, ni fuertes arneses su espalda agobiaron. Sin celos, envidias ni murmuraciones, la tierna zagala con él se reía. Todo era delicia, todo paz dichosa, en que se embriagaban las almas sensibles.  ¡Edad venturosa! ¡Edad envidiable! ¡Qué felices fueron los que te gozaron! Tú, santa Inocencia, solamente puedes volvérsela al mundo: ¿pues, qué te detiene?";"si";"si";"con";"imperfectivo";"animado";;
947;"1787 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1787»(Epistolario) [España] [Madrid, Castalia, 1973] Historia";;"FERNÁNDEZ DE MORATÍN, LEANDRO";"Cartas de 1787(Epistolario)";1787;"Historia";"España";", no tendré inconveniente en confesar que es un patio muv bonito. Vi a Orduña, y el excelente camino construido en su alta peña. Estuve en Bilbao, Villa muy alegre, limpia, bien poblada, donde hay actividad, tráfago, dinero, sociedad amable, muy inclinada a merendar, a beber y a reír. Volví a Vitoria, pasé por Miranda, llegué a Pancorbo, abundante en cangrejos; y deshaciendo el camino y sufriendo registros de aduanas interiores (¡qué excelente invención es ésta de las aduanas interiores!), volví a pasar el Bidasoa; padecí en Bayona las embestidas de los Judíos y las del Sor";"si";"no";"no";"infinitivo";"animado";;"animado por metonimia"
948;"c1788-c1796 FORNER, JUAN PABLO, Exequias de la Lengua Castellana. Sátira Menipea. [España] [José Jurado, Madrid, Consejo Superior de Investigaciones Científicas, 2000] Literatura";;"FORNER, JUAN PABLO";"Exequias de la Lengua Castellana. Sátira Menipea.";"c1788-c1796";"Literatura";"España";"Los estudios de este grande hombre fueron muy propios de la categoría de un licenciado ambiguo, que, abroquelado con un tremendo titulón de pergamino escrito en un latín macarrónico y de botica, se servía de él para pasar por sabio entre los idiotas y se reía fieramente de lo licenciado, cuando consultaba sus dudas con Cicerón o con un tal Horacio, el cual diz que fue un gran coplero allá de tiempos antiguos y que escribió décimas y ovillejos a tente bonete. Fue cruel socarrón el tal Pablo Hipnocausto. En los bancos de la universidad se arrellanaba como  un padre conscripto y, calado un";"si";"si";"si";"imperfectivo";"animado";;
949;"c1788-c1796 FORNER, JUAN PABLO, Exequias de la Lengua Castellana. Sátira Menipea. [España] [José Jurado, Madrid, Consejo Superior de Investigaciones Científicas, 2000] Literatura";;"FORNER, JUAN PABLO";"Exequias de la Lengua Castellana. Sátira Menipea.";"c1788-c1796";"Literatura";"España";"); un trágico, digo, más truculento, más feroz y más llorón que el mismísimo Sófocles o un cómico más risueño, más salado y más festivo que el mismísimo Plauto. En realidad, de verdad seréis un trágico y un cómico verdadero: trágico, porque tendréis mucho que llorar; cómico, porque daréis muchísimo que reir. ¿A nuestros españoles os queréis venir con reglitas modernas que nacieron con las olimpiadas, y con unidades y con caracteres y con costumbres y con fábulas simples e implejas  y con todas las ridículas menudencias del pobrete Aristóteles? ¡Brava majadería! El fomentar a los grandes trágicos y excelentes cómicos era bueno para los";"transitivo";"no";"no";"imperfectivo";"impersonal";;
950;"c1788-c1796 FORNER, JUAN PABLO, Exequias de la Lengua Castellana. Sátira Menipea. [España] [José Jurado, Madrid, Consejo Superior de Investigaciones Científicas, 2000] Literatura";;"FORNER, JUAN PABLO";"Exequias de la Lengua Castellana. Sátira Menipea.";"c1788-c1796";"Literatura";"España";"— Todos responden eso —me dijo él riéndose—; pero rara vez da nadie, cuando llega a tener. La catadura y talante de vuesa merced, señor licenciado, me da barruntos de que vuesa merced es un tal Aminta, conocido con este nombre entre cierta casta de pájaros que merecían, cuando menos, estar en Toledo acompañando a monseñor Nuncio.";"si";"si";"no";"gerundio";"animado";;
951;"c1788-c1796 FORNER, JUAN PABLO, Exequias de la Lengua Castellana. Sátira Menipea. [España] [José Jurado, Madrid, Consejo Superior de Investigaciones Científicas, 2000] Literatura";;"FORNER, JUAN PABLO";"Exequias de la Lengua Castellana. Sátira Menipea.";"c1788-c1796";"Literatura";"España";"»Señor —le dijo a Cervantes— este mozo está graduado de bachiller; sé yo que, cuando vos empezasteis a referir algo de vuestras mocedades, se estaba el malvado riendo allá para sí y trayendo a la memoria el laudator temporis acti, se puero, que aplica Horacio a los de vuestra edad. Él cuenta ahora veinte y tantos años y para ésta no hallaréis en Horacio texto que le  cuadre; y esto consiste en que en cuanto al carácter de hablador (que es el suyo)";"si";"si";"reflexivo";"gerundio";"animado";;"para sí"
954;"c1789-p1810 MARCHENA, JOSÉ, Poesías [España] [Marcelino Menéndez y Pelayo, Sevilla, Imprenta de E. Rasco, 1892] Verso";;"MARCHENA, JOSÉ";"Poesías";"c1789-p1810";"Verso";"España";"Ves, hermosa, la fuente que bullendo El céfiro menea blandamente? Amor la agita: mira su corriente Hacia el amado arroyo huir riendo. Mira volar la abeja susurrante En torno de las violas olorosas, Y su néctar le ofrecen amorosas, Zagala; que es la flor también amante. ¿No escuchas gorgear los ruiseñores, De aguda flecha el tierno pecho heridos, Y en melodiosos trinos no aprendidos Explicar sus dulcísimos amores? ¿No ves las palomillas amorosas Exhalar";"si";"no";"no";"gerundio";"inanimado";;
955;"c1789-p1810 MARCHENA, JOSÉ, Poesías [España] [Marcelino Menéndez y Pelayo, Sevilla, Imprenta de E. Rasco, 1892] Verso";;"MARCHENA, JOSÉ";"Poesías";"c1789-p1810";"Verso";"España";"alzando, Del rabioso dolor siempre aquejada. Así mi cruda pena va aumentando La aguda flecha con que Amor me ha herido, Siempre el enfermo pecho lastimando: La imagen de Lícoris, el bruñido Cabello de azabache, la alta frente, El sonrosado labio, el cuello erguido, Y el hablar, y el reir suavemente Amor grabó con punta de diamante En el mezquino corazón doliente. Mora Lícoris en mi pecho amante, Lícoris mora en él; vos amadores, De Gnido desertad la ara humeante.  Ved cuál la abandonaron los amores Y á Lícoris festivos rodeando De guirnaldas la ciñen de mil flores. El sangriento Cupido está aguzando La";"si";"no";"no";"infinitivo";"animado";;"no es sustantivado (adverbio, véase el siguiente, que tiene un adjetivo)"
956;"c1789-p1810 MARCHENA, JOSÉ, Poesías [España] [Marcelino Menéndez y Pelayo, Sevilla, Imprenta de E. Rasco, 1892] Verso";;"MARCHENA, JOSÉ";"Poesías";"c1789-p1810";"Verso";"España";"ardiente. ¡Oh tiempo! ¿Dónde por mi mal te has ido? Dulce satisfacción de la inocencia, ¡Ay! cuán más deliciosa que el mentido Placer del mundo y que la falsa ciencia! Canta de Madalena la belleza; Las gracias de la hermosa Catalina, De Alcinda la viveza,  El sabroso reir, la habla divina, Y su mirar que el pecho de diamante Torna de blanda cera en un instante. Diosa de los amores, ¡Oh Venus! si ser quieres festejada Del bando de amadores, Pon aquí tu morada, Aquí do está aguzando eternamente Amor sangriento la saeta ardiente. Y yo desesperado De";"no";;;;;;"sustantivado"
957;"c1789-p1810 MARCHENA, JOSÉ, Poesías [España] [Marcelino Menéndez y Pelayo, Sevilla, Imprenta de E. Rasco, 1892] Verso";;"MARCHENA, JOSÉ";"Poesías";"c1789-p1810";"Verso";"España";"hermosas El dulce verso; Que el pecho altivo Rinde y en llama torna El hielo frío.  Mas nó; tú, rapaz, hijo De Venus bella, Dicta tú loores dignos De tal belleza:  Que las beldades Celebrar dignamente Sólo Amor sabe.  Dínos tú cuál hechiza Si canta ó toca, Y cual calle, ría, ó hable Siempre enamora; Y cuál pendiente Mil amadores de ella El alma tienen.  No así entre las estrellas Brilla el lucero, Como entre mil preciosas Su rostro bello, Y el cuello erguido Del duro yugo exento Del cruel Cupido.  Y el seno palpitante Do Amor anida, Do sus flechas asesta";"si";"no";"no";"imperfectivo";"animado";;
958;"c1790-a1820 ARJONA, MANUEL MARÍA, «Poesías»(Poesías) [España] [Madrid, Rivadeneyra, 1871] Verso";;"ARJONA, MANUEL MARÍA";"Poesías(Poesías)";"c1790-a1820";"Verso";"España";"Luchar contra el destino Demencia es, Adelaida; Que el rio impetuoso Quebrantará los remos y la barca. Cautivo que gimiendo Las cadenas arrastra, Aumenta sus dolores; Y alivia sus fatigas el que canta. Inclemente me juzgas; ¡Ah si vieras la llama Que devora incesante Los más íntimos senos de mi alma! Mas ¿para qué descubre Mi compasion incauta Un amor que debiera";"no";;;;;;
959;"c1790-a1820 ARJONA, MANUEL MARÍA, «Poesías»(Poesías) [España] [Madrid, Rivadeneyra, 1871] Verso";;"ARJONA, MANUEL MARÍA";"Poesías(Poesías)";"c1790-a1820";"Verso";"España";"BUEN GUSTO. ¿Te ríes?";"si";"si";"no";"imperfectivo";"animado";;
960;"c1790-a1820 ARJONA, MANUEL MARÍA, «Poesías»(Poesías) [España] [Madrid, Rivadeneyra, 1871] Verso";;"ARJONA, MANUEL MARÍA";"Poesías(Poesías)";"c1790-a1820";"Verso";"España";"Lo que pedir al cielo Apénas osaria, Gozado de repente, Más que disfruta, admira. Fijo tan dulce rapto Siempre en tu pecho viva, Como el mayor planeta El mundo siempre anima. Gloria á Himeneo, Dios de delicias, Pues de sus claras teas Gozó ya Elisa; Y que las gracias Siempre le rian, Y en siempre frescas rosas Su lecho ciñan; Y que tus hijos Copia sean viva De tu ingenio y belleza, Elisa mia";"transitivo";"no";"no";"imperfectivo";"animado";;
961;"c1790-a1820 ARJONA, MANUEL MARÍA, «Poesías»(Poesías) [España] [Madrid, Rivadeneyra, 1871] Verso";;"ARJONA, MANUEL MARÍA";"Poesías(Poesías)";"c1790-a1820";"Verso";"España";"Como un sórdido rico, que en Aténas, «Me silba, decía, el pueblo... y ¿qué cuidado? Yo me aplaudo al mirar mis arcas llenas.» Tántalo, de los mares rodeado, Cuando beber, ansioso, solicita, Húyele el agua y déjalo burlado. ¡Qué! ¿te ríes? si el nombre se le quita, Habla el cuento contigo cabalmente A quien sed de oro sin cesar agita. De él tus sacos rellenas finalmente, Duermes entre ellos, y tu respetosa Avaricia tocarlos no consiente. ¿Cómo? Si los veneras como cosa Santa, que gozas solo, cual pudieras De una pintura";"si";"si";"no";"imperfectivo";"animado";;
964;"c1790-a1820 ARJONA, MANUEL MARÍA, «Poesías»(Poesías) [España] [Madrid, Rivadeneyra, 1871] Verso";;"ARJONA, MANUEL MARÍA";"Poesías(Poesías)";"c1790-a1820";"Verso";"España";"cómo al fuego que el amor te inspira, Ya centellean. ¡Oh! Lide mia, tus festivos ojos Y á tus mejillas las lascivas flores Van trasladando los esmaltes rojos De sus colores. Siéntate, amada, y en la sombra bella Por ese prado que de amor suspira, Tu vista, imágen de riente estrella, Lánguida gira. Cual yo tus glorias grabaré en mi mente, Año festivo, en que del cetro ibero Al cuarto Cárlos la española gente Jura heredero!";"no";;;;;;
965;"c1790-a1820 ARJONA, MANUEL MARÍA, «Poesías»(Poesías) [España] [Madrid, Rivadeneyra, 1871] Verso";;"ARJONA, MANUEL MARÍA";"Poesías(Poesías)";"c1790-a1820";"Verso";"España";"LOS DOS. Gloria á la diosa De las delicias. Cuya guirnalda bella Ya en nuestras sienes victoriosa brilla Y que las gracias Siempre nos rian, Y en siempre frescas rosas El venturoso tálamo nos ciñan.";"transitivo";"no";"no";"imperfectivo";"animado";;
966;"c1790-a1820 ARJONA, MANUEL MARÍA, «Poesías»(Poesías) [España] [Madrid, Rivadeneyra, 1871] Verso";;"ARJONA, MANUEL MARÍA";"Poesías(Poesías)";"c1790-a1820";"Verso";"España";"arroyuelo Se desliza entre cándidas arenas, Dando frescor al suelo; Y con luces que al sol copia serenas, Brilla graciosamente El oro en su pacífica corriente. Sus furores mitiga El alterado golfo, y su riqueza Largamente prodiga Con más fecundidad naturaleza, Y manan los collados, En arroyos de néctar desatados. Rie el prado, y de flores Súbito en bella pompa se enriquece; A sus tiernos olores El aura en dulces besos se enardece, Y muestran á porfía Cielos, mares y tierra su alegría. Sólo el rey del averno Serpentea con hórridos bramidos; Que del dolor eterno Rotos ve ya los vínculos temidos, Y";"si";"no";"no";"imperfectivo";"inanimado";;
