BIBLIOGRAFÍA;AUTOR;TÍTULO;FECHA;CRITERIO;BLOQUE;MEDIO;SOPORTE;TEMA;PAÍS;ZONA;TIPOLOGÍA;NOTAS;CONCORDANCIA
Bravo Aguilar, Paloma: La novia de papá. Barcelona: Random House Mondadori, 2010.;Bravo Aguilar, Paloma;La novia de papá;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;razón. Me encanta ver que gustas a mis hijas, que les das cosas que yo no puedo darles, que tenéis una relación sólida e independiente de mí. Y también me está doliendo perderlas. Entiéndeme, Sol, ¡me jode que hagas felices a las niñas! -Y ahora ya se ríe abiertamente de sí mismo.
Bravo Aguilar, Paloma: La novia de papá. Barcelona: Random House Mondadori, 2010.;Bravo Aguilar, Paloma;La novia de papá;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;La primera semana intento recuperarlos, de uno en uno y de dos en dos, casi por turnos. Es la mejor manera que conozco de mirarme al espejo: no soy novia, no soy madre, no soy madrastra, soy Sol. Y se ríen de mí, y me río de ellos. Y me cuentan sus problemas, y les cuento los míos. Es todo más sano, más equitativo. Y... y a veces no están.
Bravo Aguilar, Paloma: La novia de papá. Barcelona: Random House Mondadori, 2010.;Bravo Aguilar, Paloma;La novia de papá;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;La primera semana intento recuperarlos, de uno en uno y de dos en dos, casi por turnos. Es la mejor manera que conozco de mirarme al espejo: no soy novia, no soy madre, no soy madrastra, soy Sol. Y se ríen de mí, y me río de ellos. Y me cuentan sus problemas, y les cuento los míos. Es todo más sano, más equitativo. Y... y a veces no están.
Bravo Aguilar, Paloma: La novia de papá. Barcelona: Random House Mondadori, 2010.;Bravo Aguilar, Paloma;La novia de papá;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Pero, vamos, que se acaba la discusión y, como siempre en esta vida, no se acaba la película: ahora tenemos que hacer el amor, y hacer otras cosas, y esperar, y ser felices, y ser infelices, y discutir entre nosotros, y discutir con Eva y con Teresa, y reírnos los cuatro, y trabajar, y soñar con la primitiva, y ver mucho fútbol... Vamos, lo normal.
Bravo Aguilar, Paloma: La novia de papá. Barcelona: Random House Mondadori, 2010.;Bravo Aguilar, Paloma;La novia de papá;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;-Eva, tía, me tienes que contar estas cosas, que, si no, no me puedo reír de ti... -me burlo.
Bravo Aguilar, Paloma: La novia de papá. Barcelona: Random House Mondadori, 2010.;Bravo Aguilar, Paloma;La novia de papá;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Se pasó tres o cuatro pueblos y lo hizo muy consciente, me pidió perdón, nos reímos, reconoció que no tenía sentido que Teresa durmiera con un mocoso, le expliqué que el cuarto seguiría siendo para que jugaran ellas y su hermano o hermana, me lo concedió, y. La muy cabrita ganó tiempo, que era lo que quería desde el principio: ni un juguete eliminado de mi vida.
Bravo Aguilar, Paloma: La novia de papá. Barcelona: Random House Mondadori, 2010.;Bravo Aguilar, Paloma;La novia de papá;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Lo que no sabe es que mi madre es de mi escuela: pacifista y un poco hippy. Algo les ha dicho. Algo les ha hecho. No descarto ni la hipnosis. Porque cuando volvemos al cuarto de Pau, hay ya varias bolsas de basura llenas de juguetes y Eva y Teresa se están riendo con su abuela, su abuelastra o su amiga, no sé.
Bravo Aguilar, Paloma: La novia de papá. Barcelona: Random House Mondadori, 2010.;Bravo Aguilar, Paloma;La novia de papá;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Y por fin las niñas se ríen.
Leguina, Joaquín: La luz crepuscular. Madrid: Alfaguara, 2010.;Leguina, Joaquín;La luz crepuscular;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;#¿NOMBRE?
Leguina, Joaquín: La luz crepuscular. Madrid: Alfaguara, 2010.;Leguina, Joaquín;La luz crepuscular;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"que suscribieran el manifiesto -redactado nunca se supo bien por quién, pero coincidente con los postulados comunistas-, se hizo una lista y a mí me colocaron como ayudante de un joven médico, psiquiatra y pecero, que se llamaba Jordi Salou. Era un tipo alto, grueso; un catalán con gracia que se reía de su sombra pero que, en cuestiones políticas, resultaba de una ortodoxia apabullante."
Leguina, Joaquín: La luz crepuscular. Madrid: Alfaguara, 2010.;Leguina, Joaquín;La luz crepuscular;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;-No -rió-, pintando nubes.
Leguina, Joaquín: La luz crepuscular. Madrid: Alfaguara, 2010.;Leguina, Joaquín;La luz crepuscular;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"pelo ratonil que lucía en su cabecita. Aquel ser me produjo ternura y un desmedido sentimiento de protección a causa de su evidente desvalimiento. La sensación de fragilidad se acrecentó cuando me dejaron tomar a la niña en brazos y pude sentir y palpar su cuerpecito. ""No le cuentes los dedos -me dijo María, riendo-, eso ya lo he hecho yo y están todos""."
Leguina, Joaquín: La luz crepuscular. Madrid: Alfaguara, 2010.;Leguina, Joaquín;La luz crepuscular;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"a lo largo de aquellos quince días habló a menudo de su amiga, lo hizo como si no hubiera muerto o, mejor dicho, como si aquella muerte no le hubiera dejado la amargura de la soledad, sino sólo un hermoso recuerdo. Me reencontré de nuevo con la Techa capaz de comerse el mundo, encantada de reírse hasta de su sombra. Supe, porque ella lo contó, que la Castañeda y su esposo la habían hecho heredera de una parte de su patrimonio... ""y vengo aquí dispuesta a dilapidar esa herencia"", añadió. Se empeñó, por ejemplo, en invitar a toda la familia nada menos que a La Tour d'Argent,"
Leguina, Joaquín: La luz crepuscular. Madrid: Alfaguara, 2010.;Leguina, Joaquín;La luz crepuscular;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Todos rieron, pero yo seguí, terne:
Leguina, Joaquín: La luz crepuscular. Madrid: Alfaguara, 2010.;Leguina, Joaquín;La luz crepuscular;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Miriam Morales, entretanto, estaba tomando el camino del exilio, al amparo de la Embajada de México. Muchos años después, siendo ella la esposa de Jorge Castañeda, en un tiempo ministro de Exteriores mexicano, nos encontramos en un acto oficial en Madrid y pudimos reírnos de Pascal y de la ignorancia militar. Pero mientras ocurría aquella invasión de milicos y la posterior ocupación del apartamento, puedo jurar que en ningún momento tuve yo el cuerpo para bromas.
Leguina, Joaquín: La luz crepuscular. Madrid: Alfaguara, 2010.;Leguina, Joaquín;La luz crepuscular;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"tanto había maltratado, atacados dos veces por desprendimientos de retina, y observé su mirada desvalida, sin la protección de sus gruesas lentes... Entonces, intempestivamente, le dije: ""Póngase las gafas, don Enrique; estará más a gusto con ellas"". Sonrió y a punto estuvo -eso me pareció- de reír plenamente. ""Encarnita, acércame los lentes, que a Egusquiza no le gusto sin gafas"", eso dijo."
Leguina, Joaquín: La luz crepuscular. Madrid: Alfaguara, 2010.;Leguina, Joaquín;La luz crepuscular;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;En ese momento la muchacha abrió la caja y comenzaron a oírse los sones de La Internacional. A Egusquiza le produjo un cierto repelús y, de inmediato, comenzó a reír. La risa se desató en carcajadas cuando la muchacha se unió a la broma.
Leguina, Joaquín: La luz crepuscular. Madrid: Alfaguara, 2010.;Leguina, Joaquín;La luz crepuscular;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;La muchacha se rió.
Leguina, Joaquín: La luz crepuscular. Madrid: Alfaguara, 2010.;Leguina, Joaquín;La luz crepuscular;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;-No creo que a Margarita se le haya roto ninguna tripa -dijo riendo Pedro-. Creo que eres tú quien tiene un problema. Me dicen que llames a tu casa inmediatamente, que hay alguien encerrado en ella.
Leguina, Joaquín: La luz crepuscular. Madrid: Alfaguara, 2010.;Leguina, Joaquín;La luz crepuscular;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;-Te advierto que si me das esas llaves, las voy a utilizar -aseguró la joven-. Pero si me presento aquí a horas inadecuadas, aquellas en las que compartes otras compañías, sólo tienes que decir que soy tu sobrina -rió Lourdes.
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"a pie juntillas y, la última vez que le vio, trató de imitar a un cantaor flamenco que vieron por la tele y que a su abuelo le había hecho mucha gracia porque parecía que estaba ""estreñido"". Con el tiempo, sin embargo, las cosas de siempre, las palabras que le repetía su abuelo para que se rieran juntos, la experiencia de su otro abuelo con los ingleses, las anécdotas enfatizadas por el talento dramático de su abuela Paulina, todo eso ya no le hace tanta gracia, como tampoco le hacen gracia los ruidos de sus padres cuando se sientan a ver la tele, esos suspiros y bostezos que antes no notaba y"
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"camisetas muy amplias y botas de baloncesto. Hay un profesor que no es Fernando pidiendo tranquilidad y, entre la multitud ruidosa, ve a la secretaria agacharse para colocar la última hoja. Él permanece en tercera o cuarta fila. La secretaria ha dicho que ya están todas, y Manolo se ha vuelto primero muy serio pero ha reído súbitamente y entonces él ha supuesto que también ha aprobado todo. Gabriel ha gritado una palabra de victoria y ha saltado con los puños cerrados como si hubiera marcado un gol; a su lado, hay una niña que se lleva las manos a la cara porque está sollozando. Manolo le pregunta: ""Tú qué"". Él avanza unos pasos"
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"capas color jengibre, una ondulada y yerma extensión sin vegetación alguna: total aridez, como si acabara de arrasarla una bola de fuego. Llegan al sitio de siempre y, mientras Gabriel abre una litrona, Carlos enciende un cigarro. Armando se sienta en un raíl y hace una especie de broma; nadie ríe. Raquel abraza a Carlos por la espalda y le da un beso en la nuca. Gabriel le pasa la botella pero, en lugar de cogerla, él dice: ""Me tengo que ir"", y sin mirar a nadie, da media vuelta y comienza a subir el terraplén con las mejillas ardientes. No quiere"
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"que se enrolló con una asturiana en la excursión de tercero. Habían salido de la discoteca y Armando le pidió que lo acompañara, que la chica que acababa de conocer tenía una amiga. Él recuerda un paseo marítimo, oscuro y sórdido, a poca distancia de Palma de Mallorca. Allí estaban las dos chicas, de Gijón, riéndose como hienas. Comenzaron a pasear, pero Armando y la pelirroja con maquillaje de repetidora desaparecieron al instante. La otra le cogió de la mano y él se soltó; la acompañó al hotel y después se marchó al suyo. Cuando llegó Armando, se hizo el dormido. Su amigo saltó sobre"
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Su padre se tapa la cara con el periódico. Por un momento él piensa que se está riendo. Después descubre que está enfadado.
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"que se desespera mirando el reloj, que ya ha apurado los cambios, que ha quitado a un defensa para meter a otro atacante; que ve cómo el contrario le coge la espalda a una defensa despoblada, temerariamente adelantada. En el centro del palco se encuentra el presidente. A él le parece que hasta se está riendo. De pronto, alguien se levanta; aplaude. Alguien se pone en pie; anima a su padre. Alguien se dirige hacia el palco; silba. Entonces el presidente deja de reírse. O eructa. Y mientras, el equipo lo sigue intentando: García bombea un balón al área y el remate"
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"despoblada, temerariamente adelantada. En el centro del palco se encuentra el presidente. A él le parece que hasta se está riendo. De pronto, alguien se levanta; aplaude. Alguien se pone en pie; anima a su padre. Alguien se dirige hacia el palco; silba. Entonces el presidente deja de reírse. O eructa. Y mientras, el equipo lo sigue intentando: García bombea un balón al área y el remate de Pachón se estrella en la cruceta del póster. La voz de su padre se escucha desgañitándose al borde del césped. A él le da miedo que le dé un"
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"respondió el anciano-, que despistaba a la policía con los fugitivos para vender el remanente en el mercado negro"". Mientras coloca los zapatos de deporte en la maleta familiar, su padre le dice que antes, en el examen práctico, sólo había que aparcar y hacer con el coche una ele; después se ríe por fin y le cuenta que su madre casi atropella al examinador porque se equivocó de pedal y, en lugar del freno, pisó el acelerador cuando estaba delante. ""¿Él solo?"", preguntó otro de los hombres que jugaban al dominó. ""No"", respondió el viejo. Su abuelo José tiene"
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"y, en lugar del freno, pisó el acelerador cuando estaba delante. ""¿Él solo?"", preguntó otro de los hombres que jugaban al dominó. ""No"", respondió el viejo. Su abuelo José tiene un seiscientos desvencijado y, cuando habla de su torpeza al volante, también empieza a reírse hasta que se pone lila. ""¿Quién más?"", insistió el hombre; y a él le dio un vuelco. Cuando su abuelo se ríe así, igual que cuando se sulfura si se le lleva la contraria, él teme que le suba la tensión y le dé un colapso. ""Don Juan María Gámez"
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"No, respondió el viejo. Su abuelo José tiene un seiscientos desvencijado y, cuando habla de su torpeza al volante, también empieza a reírse hasta que se pone lila. ""¿Quién más?"", insistió el hombre; y a él le dio un vuelco. Cuando su abuelo se ríe así, igual que cuando se sulfura si se le lleva la contraria, él teme que le suba la tensión y le dé un colapso. ""Don Juan María Gámez"", creyó oír que decía el viejo. Y cuando ya estaban en la calle: ""A ver de dónde crees que vienen los chalés y los cochazos"""
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;la ciudad con su tío Ángel- se sienta en un sillón, se levanta, hace como que va a la cocina, regresa, canta, se sienta de nuevo pero, rápidamente, vuelve a ponerse en pie no vaya a ser que le haya robado el sitio a alguien. Su madre habla muy fuerte: ríe, cuenta, informa, dice lo que sabe que sus padres quieren oír con un dominio del eufemismo que a él sólo le produce molestia. Su padre bromea, ironiza, resopla. Sus hermanos se adaptan al nuevo medio pronto: su hermana saca una muñeca de la maleta y se pone a peinarla
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Algunos se ríen en voz alta.
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"Armando hace un gesto de resignación con la cabeza, ríe, y después de decir: ""Qué me dais a cambio"", Toni contesta: ""Una polla de plástico""."
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"la tierra, tratar de ver, la oscuridad al fondo, el miedo a que pase algo, el truncamiento del futuro, el cuerpo de su amigo, el de su abuelo, el de su padre, su grito desgarrado, y Manolo que lo levanta y que se funde en su abrazo y que ríe al verlo temblar y que le pregunta si le pasa algo, allí de pie, tan sonriente, la pieza rota junto a ellos, mientras él murmura: ""Azul. Salado"", y entonces Manolo le vuelve a abrazar y los demás se bajan del coche y alguien dice: ""Vaya par de"
Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"justo mientras descubre el amanecer, en que casi comprende que ni su esperanza ni su miedo a la transformación ni su extrema susceptibilidad esperan el más espantoso grito imaginable. No puede ver más allá; nadie puede llegar a eso. Así que de momento permanece erguido en el borde del agujero, como si lo hubieran lobotomizado, riendo bajo la urdimbre del nuevo sol, a tan pocas horas de marchar a la playa. Y claro que irá con ellos una vez más. Aún cree que jamás podrá dejar de hacerlo. Entretanto, todo queda por recorrer. Pendiente. A la espera de que el camino le dé fuerza, comprensión."
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;", de madrugada. Cuando le oía abrir la puerta saltaba de la cama como una gata en celo y me tiraba sobre él, me subía sobre sus caderas, me encaramaba sobre su espalda, lo acariciaba, lo desnudaba, le besaba la boca por la que me moría... Sólo vivía para eso. Él se reía, me quería, le gustaba una obsesión que potenciaba mostrándome indiferencia; es más, la provocaba, me excitaba llamándome por teléfono a cualquier hora del día, me preguntaba ¿qué haces? Yo le decía, nada. ¿Qué llevas puesto? nada, tócate, me decía, tócate, y"
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;las ganas de follar contigo, eso me decía. Y yo lo adoraba. Me lo comía. Así pasaron dos años. Quizá más. Hasta que comenzó a hablarme de su fantasía. Quería verme con otra mujer, me gustaría verte haciendo el amor con otra mujer, susurraba. Yo me reía, vale, cuando tú quieras, le contestaba, y me reía. Él volvía a ello cada vez con más frecuencia.
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;lo adoraba. Me lo comía. Así pasaron dos años. Quizá más. Hasta que comenzó a hablarme de su fantasía. Quería verme con otra mujer, me gustaría verte haciendo el amor con otra mujer, susurraba. Yo me reía, vale, cuando tú quieras, le contestaba, y me reía. Él volvía a ello cada vez con más frecuencia.
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"sentadas a la mesa. Van vestidas de fiesta y beben vino tinto de unas copas de borgoña que apenas pueden abarcar en el hueco de sus manos. El ambiente es acogedor y la sala está repleta de clientes. Un camarero me retira la silla para que me siente, después de besarlas a ambas. Nos reímos; siempre nos reímos al encontrarnos, aunque no sé si mi placer es actual o pretérito. Las he querido mucho, es cierto. Sin ellas no hubiese soportado mi calvario. Hemos hablado hasta el aburrimiento, hemos hablado de lo divino y de lo humano; cada uno de nuestros problemas era diseccionado entre las tres con pulcritud"
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;". Van vestidas de fiesta y beben vino tinto de unas copas de borgoña que apenas pueden abarcar en el hueco de sus manos. El ambiente es acogedor y la sala está repleta de clientes. Un camarero me retira la silla para que me siente, después de besarlas a ambas. Nos reímos; siempre nos reímos al encontrarnos, aunque no sé si mi placer es actual o pretérito. Las he querido mucho, es cierto. Sin ellas no hubiese soportado mi calvario. Hemos hablado hasta el aburrimiento, hemos hablado de lo divino y de lo humano; cada uno de nuestros problemas era diseccionado entre las tres con pulcritud científica. Queta es"
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Las tres reímos de nuevo ante la ocurrencia de Marta.
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Cerca de mi mesa suele sentarse una pareja asimétrica en todos los sentidos. El hombre debe de tener unos cuarenta y cinco años, la mujer algo menos de treinta. Se encuentran todas las tardes, toman un pastis, consumiendo con coquetería el platito de cacahuetes que con la bebida ofrece la casa, y ríen y charlan animadamente. No sabría decir qué tipo de relación les une. Me parecerían amantes si no tuviese la impresión de que ese rato que pasan juntos, público, rodeados de gente que les reconoce tanto como lo hago yo, es el único que comparten. ¿Amigos?, hay demasiada seducción para considerarlos
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;que descubrí en ese instante, que me hizo sospechar que había hecho lo mismo sin mi presencia. ¿Qué había sucedido en sus viajes cuando yo no estaba? Había sido un año muy largo durante el que no se había despertado su deseo hacia mí. Me interpuse entre los dos y le ofrecí mi vulva excitada, las dos mujeres rieron. A él le divirtió mi arrojo y gozó en mí.
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Recogimos a Michel en casa de mi hermana el mismo día de nuestra llegada, cansados, exhaustos, creí que iba a morirme. Él estaba contento, le enseñaba al niño los regalos que le había traído, juguetes de madera comprados en La Habana, otros juegos occidentales que había elegido en el aeropuerto. El niño se reía, levantaba sus brazos hacia él y le tocaba la cara, le reconocía. Ya sabía decir papá y mamá.
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;vaya un día cualquiera, es un lugar muy agradable. Nos sentamos en el césped, en una zona en pendiente para que los niños pudiesen jugar y deslizarse por ella hacia el lago. Él me miraba y yo no sabía qué quería de mí. Había otras parejas con hijos que se revolcaban por la hierba riendo. Aquellos padres se dejaban cabalgar por los niños como si fuesen ponis. Pretendía que me comportase como una madre ejemplar, como las otras, que me dejase abrazar por mis hijos, besar y zarandear por ellos, pero yo no podía hacerlo. Me molestaba esa promiscuidad con los cuerpos infantiles. Si los niños
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;. De repente me interesa saber en qué escenarios cotidianos se desenvuelve su vida. Hemos quedado el próximo viernes a las ocho. Su galantería al proponérmelo me convenció. Automáticamente he revisado con mirada crítica el estado de mi cuerpo: depilación, peluquería, vestuario, como si se tratase de una cita amorosa. Me he reído de mí misma al instante y he desechado mentalmente todos y cada uno de los propósitos de embellecerme. Sin embargo, acto seguido, como si se tratase de algo que nada tiene que ver conmigo, pero que convive perfectamente con mi decisión anterior de no concederle importancia al asunto, de olvidarme de
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;y tres hombres, además de él. Apenas les saludó cuando una tercera mujer entró en el comedor y se sentó a su lado. Era una joven atractiva. Le dio la bienvenida con un beso. Yo seguía la escena desde la calle, discretamente, en el extremo más alejado de la acera. Enseguida comenzaron a reírse, eso fue lo que me enfureció. Se lo pasaba bien en esas cenas de trabajo. La ciudad seguía muy animada y yo, de haber hecho lo que debía, tendría que estar encerrada en mi apartamento, sorda, muda, quieta, permanentemente quieta, aprisionada por unos deberes de madre que no acababan nunca
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;animada y yo, de haber hecho lo que debía, tendría que estar encerrada en mi apartamento, sorda, muda, quieta, permanentemente quieta, aprisionada por unos deberes de madre que no acababan nunca. La vida estaba ahí, al alcance de mi mano, él la vivía y yo no. Mientras le veía reír le llamé por teléfono y vi cómo cambió su expresión al leer en el móvil mi nombre. ¿Estás bien?, me preguntó, inquieto. Sí, le dije, sólo quería saber si también lo estabas tú. Aquí estoy, trabajando, murmuró en tono compungido. Y supe lo fácil que le resultaba
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Esta alternancia, este constante movimiento del cielo, estas variaciones imprevistas que escapan a las predicciones meteorológicas de los hombres y mujeres del tiempo -que se ríen de ellos, que les provoca-, es la que me produce placer. Mañana será un día nublado, nos dicen a las ocho de la tarde en la méteo, y las nubes se abren como por arte de magia a las nueve del día siguiente, para dejar que asome un sol que encandila.
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Por otra parte, leo con curiosidad el apartado Rencontres serieuses pour personnes libres et motivées de Paris Paname, una revista gratuita que se distribuye por todas partes, intentando encontrar algo que me permita comprender las necesidades de la gente a través de sus demandas más explícitas. Leo y advierto, sin dejar de reírme piadosamente de mí misma, que lo que solicitan esos solitarios anunciantes, tan vulgares como anónimos, es exactamente lo mismo que buscamos Marcel y yo.
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Marcel ríe cuando le hago partícipe de mis reflexiones religiosas. Ironiza sobre mi vuelta a un teísmo filosófico que él rechaza. Pero sabe tanto como yo que no me he convertido. Reconocer el anhelo de protección no es estar dispuesta a inventar un objeto con el que llenar la fuente de la que el anhelo parte. Y yo no
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"Marcel se ríe cuando le transmito sin pudor mis observaciones sobre nuestros cuerpos; afirma que soy muy española. Si le pregunto qué es lo que quiere decir no sabe explicarlo, lo que me lleva a pensar que sus amantes anteriores jugaron a la seducción como si fuesen jóvenes, negando la evidencia de su propia decadencia. Creo que"
López Mondéjar, Lola: Mi amor desgraciado. Madrid: Siruela, 2010.;López Mondéjar, Lola;Mi amor desgraciado;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;dos largas semanas. Es mi primer verano en la ciudad y quiero conocer los cambios que se producen en ella. Hay una especie de idilio entre París y yo. Una relación personal e íntima, como si la ciudad supiese que la quiero. Marcel me ha comprendido, dice que soy una parisina auténtica. Me hace reír que precisamente él, que pertenece a ese escaso treinta y tres por ciento de parisinos auténticos que pueden remontarse varias generaciones sin que sea otra la ciudad de nacimiento de sus ancestros, diga semejante cosa.
Lienas, Gemma: ¡Eres galáctica, Carlota!. Barcelona: Planeta, 2012.;Lienas, Gemma;¡Eres galáctica, Carlota!;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;1. Nunca, bajo ningún concepto, un miembro del club se reirá de otro miembro por una cuestión relacionada con su fracaso con una chica.
