BIBLIOGRAFÍA;CORDEMÁFORO;AUTOR;TÍTULO;FECHA;TEMA;PAÍS;CONCORDANCIA;Válido;Reflexivo;Complemento_de;Aspecto_verbal;Sujeto;Perífrasis;Observaciones
1823 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1823»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1823(Epistolario);1823;Historia;España;"de esto, y que la Villa ha sabido agradecer los servicios de un hombre de bien, que con tanto zelo y puntualidad acudió siempre al desempeño de sus obligaciones. Dígola a vm. que me he alegrado muchísimo, y nada pondero en decirla que si me hubieran asignado a mí los 200 ducados no me hubiera alegrado tanto, por la poderosa razón de que los necesito mucho menos. Yo soy un pajarraco huérfano, sin pollos y sin nido; me mantengo con poco; y a pesar de mis cortos haberes, antes me sobra que me falta. Con que, repito la enhorabuena, y désela vm. de mi parte a su madre,";si;si;no;perfectivo;animado;;
1823 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1823»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1823(Epistolario);1823;Historia;España;"Siento mucho lo que me dices de la pobre Clara, la qual, según me la pintas, habrá salido de trabajos a la hora de ésta; mucho le disgustará a la Luisa esta separación. Da mis mems a la Dessigny; me alegraré de que se halle ya restablecida. Abraza a Mr. Prunier de mi parte, y consuélale. A Tineo, que viva alegre, y haga para ello las diligencias necesarias; que yo procuro hacer lo mismo.";si;si;de;imperfectivo;animado;;
1823 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1823»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1823(Epistolario);1823;Historia;España;"dige que mi viage era muy condicional. Yo creo que nadie se meterá conmigo; pero si llegase este caso, o viese que las cosas se ponen en términos de no poder vivir tranquilo y libre, como ahora lo estoy, no extrañes que piense en mudar de suelo. Tal vez no será menester, y me alegraré mucho. En quanto a morir o no morir, yo soy de la opinión de Munuza, que dijo: ""Qualquiera muerte es una misma cosa"".";si;si;no;imperfectivo;animado;;
1823 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1823»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1823(Epistolario);1823;Historia;España;"Me alegro de que haya vuelto vivo el tocayo de la sierpe; y si ha de esperar la amnistía para darse a luz, no quisiera que tuviera mucho que esperar.";si;si;de;imperfectivo;animado;;
1824 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1824»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1824(Epistolario);1824;Historia;España;", y que tal vez podrá ser que al bueno de Horacio no le hayan traducido como Dios manda; pero que se guarde, no sea que la Policía se empeñe en que la traducción  está muy bien hecha y arme un caramillo al pobre crítico, que no le cubra pelo. De todos modos, me alegro de que se ocupe en cosas que tan olvidadas están. Se ve que es del antiguo régimen. Mucho me alegraría de poder ver sus papelotes y pasar algunas horas con él, como las pasaba en Bolonia, en el quarto de los alacranes.";si;si;de;imperfectivo;animado;;
1824 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1824»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1824(Epistolario);1824;Historia;España;guarde, no sea que la Policía se empeñe en que la traducción  está muy bien hecha y arme un caramillo al pobre crítico, que no le cubra pelo. De todos modos, me alegro de que se ocupe en cosas que tan olvidadas están. Se ve que es del antiguo régimen. Mucho me alegraría de poder ver sus papelotes y pasar algunas horas con él, como las pasaba en Bolonia, en el quarto de los alacranes.;si;si;de;imperfectivo;animado;;
1824 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1824»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1824(Epistolario);1824;Historia;España;"que tiene muy buen gusto en irse a la Monclova, al retiro y a la venta del Cerezo; que aquí realmente no tenemos ni Retiro, ni Monclova, ni ventas; que en quanto a hablar la lengua patria, tengo el consuelo de hablarla desde que me levanto hasta que me acuesto, y que me alegraré de que le aprovechen los chorizos de a tercia del tío Rico. Buena cosa es estar uno contento donde quiera que esté.";si;si;de;imperfectivo;animado;;
1824 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1824»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1824(Epistolario);1824;Historia;España;"Dirás también a D. Manuel que hoy estoy perezoso, y que por eso no le escribo; que he remitido a Molinié un paquetillo que contiene diez melodramas como diez estrellas; que lo que me ha costado la adquisición  de ellos, tanto en meditación y afanes como en maravedises, excede a toda ponderación; que me alegraré de que den el salto de Bayona a Madrid quanto antes sea posible, y que me alegraré mucho más de que la baronesita esté buena, y ambos a dos contentos y alegres, como la Pascua de hornazos.";si;si;de;imperfectivo;animado;;
1824 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1824»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1824(Epistolario);1824;Historia;España;"; que he remitido a Molinié un paquetillo que contiene diez melodramas como diez estrellas; que lo que me ha costado la adquisición  de ellos, tanto en meditación y afanes como en maravedises, excede a toda ponderación; que me alegraré de que den el salto de Bayona a Madrid quanto antes sea posible, y que me alegraré mucho más de que la baronesita esté buena, y ambos a dos contentos y alegres, como la Pascua de hornazos.";si;si;de;imperfectivo;animado;;
1824 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1824»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1824(Epistolario);1824;Historia;España;"Mucho me alegro de que el pobre Pinto lo pase tal qual y se divierta paseándose; dale un abrazo de mi parte.";si;si;de;imperfectivo;animado;;
1824 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1824»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1824(Epistolario);1824;Historia;España;A Dios, Luisilla. Me alegraré mucho de que V. engorde y esté de buen humor, y no se olvide de que la quiere mucho El oso Martín.;si;si;de;imperfectivo;animado;;
1824 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1824»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1824(Epistolario);1824;Historia;España;"? Sea pr Dios; eso la obligará a vm. a hacer más ejercicio del que necesita, y todo podrá llevarse en paciencia si, en efecto, le pagan lo que le prometen. Cuando vm. le vea, me hará vm. el gusto de darle memorias de mi parte. Déselas vm. también a su madre: mucho me alegro de que se haya restablecido y esté gorda; lo que importa mucho también es que esté contenta y que se haga superior a todos los trabajillos que puedan venir, en la suposición de que el mayor de todos es anticiparse la muerte con pesadumbres que sería bueno sacudir y ahogar en vino.";si;si;de;imperfectivo;animado;;
1824 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1824»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1824(Epistolario);1824;Historia;España;"Mucho me alegro de las buenas noticias que V. me da de esa pobrecilla enferma. Perdono todas sus injurias; y si eso la desahoga y puede contribuir a mejorarla, lluevan desvergüenzas sobre mi cogote y póngase buena, que es lo que ella y V. y yo deseamos. Déla V. mis finas expresiones, y al de el";si;si;de;imperfectivo;animado;;
1825 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1825»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1825(Epistolario);1825;Historia;España;Querida Paquita: mucho me alegro con las noticias que vm. me da de que su madre está guapilla y que hace por vivir. Ha hecho muy bien en no apresurarse a oír misas, que desde casa se oyen, cuando se arriesga mucho en ir a buscarlas a la Iglesia. Ya querrá Dios que para el buen tiempo pueda dar un pinito;si;si;con;imperfectivo;animado;;
1825 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1825»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1825(Epistolario);1825;Historia;España;Qda Luisa: mucho me alegro de que V. se divierta tanto y celebre con liberal magnificencia los días del monstruo que roncaba con tanta desvergüenza en la calle de San Honoré. El cinco por ciento consolidado  está ahora a ciento y dos. Vean Ustedes lo que costó la inscripción de 500 frs y suponiendo que se venda a ciento, verán lo que ganan en venderla;si;si;de;imperfectivo;animado;;
1825 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1825»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1825(Epistolario);1825;Historia;España;"Querido Juan: mucho me alegro de que hayan llegado a tus manos los opúsculos; no sé si los que envié al Tío Juan se habrán atascado en el camino, porque nada me han dicho de Bayona. En fin, si recibes otro juego, es para el dicho Tío; dásele de mi parte, y un abrazo. De los demás";si;si;de;imperfectivo;animado;;
1825 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1825»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1825(Epistolario);1825;Historia;España;"¿Con que dice vm. que su mamá va tal cual? Mucho me alegro; déla vm. mis memorias, y que se cuide y viva alegre, y se divierta en lo que pueda. Cuando vea vm. a su desterrado, le dará igualmente muchas espresiones de mi parte; y vm., gordilla, viva feliz, y no deje venir a la  ictericia; que no la puede ser conveniente";si;si;no;imperfectivo;animado;;
1825 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1825»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1825(Epistolario);1825;Historia;España;Mucho me alegro de que el bueno de el Tío Juan halle motivos de ocuparse con los libros consabidos. Allá él verá si he hecho bien o he hecho mal en lo que añadí, en lo que quité, en lo que he dejado como  se estaba. Sobre todo, en el prólogo tendrá mucho que meditar: ojalá encuentre;si;si;de;imperfectivo;animado;;
1825 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1825»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1825(Epistolario);1825;Historia;España;"que se casa dentro de ocho días Dª Victoria, la señorita de casa; muy buena boda y muy a gusto de quantos se interesan en la felicidad de esta amable familia. No sé si se vendieron al fin los diamantes menudillos, ni sé nada tampoco de la llegada del violín de París; mucho me alegrara de que saliera de él. Le dará vm. Memorias (no al violín, sino a Dn Vicente), y un beso a Vicentín si es hombre de bien.";si;si;de;imperfectivo;animado;;
1825 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1825»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1825(Epistolario);1825;Historia;España;"Mucho me alegro de que la Luisa cultive las artes y copie a Rafael; dirásla que hice el empeño del schal con el Marqs de S. Adrián, y no sé si tendrá resultados felices.";si;si;de;imperfectivo;animado;;
1825 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1825»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1825(Epistolario);1825;Historia;España;"Mi amigo y Señor: mucho me alegro de las buenas noticias que recibe vm. de Valencia, y Dios quiera que sigan. Quando vm. la escriba,  dígala quanto me interesa su salud; que la cuide mucho, y que se acuerde de mí. Dígale vm. también, si gusta, de preguntar por Dn Agustín Aycart, Rector que fue del Colegio Real";si;si;de;imperfectivo;animado;;
1825 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1825»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1825(Epistolario);1825;Historia;España;"Me alegro de que haya quedado por ahí Vicentín; y si es hombre de bien, quiérale vm. mucho.";si;si;de;imperfectivo;animado;;
1826 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1826»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1826(Epistolario);1826;Historia;España;Quando vm. tenga tiempo de sobra, dígame vm. quántos nietos y nietas tiene ya, que, según mi cuenta, serán bastantes. Dé vm. mis memorias a Dn Julián, a la Antª y a la Juana, y a quántos se acuerden de mí, y vm. páselo bien, y alégrese y diviértase, y acuérdese de que le quiere bien y desea toda su mayor felicidad;si;si;no;imperfectivo;animado;;
1826 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1826»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1826(Epistolario);1826;Historia;España;"Me alegro que la sierpecilla adelante en sus dibujos. Ha empezado muy tarde; sin embargo, puede entretenerla y darla estimación lo que haga. Dala mis finas memorias.";si;si;no;imperfectivo;animado;;
1826 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1826»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1826(Epistolario);1826;Historia;España;"la brevedad que acostumbro. He recibido por mano de Goya (que llegó muy bueno) el impreso que me envías sobre preñados: aquí ha parecido cosa acabada en su línea; supongo que la posteridad dirá lo mismo. Recibí antes los dos dibujos de la sierpe, y me parecieron mejores que los versos. Dirásla que me alegro mucho de ver sus buenos ánimos. En quanto a esa galería proyectada, tendrá sus dificultades de parte del artífice. Dios la dé el acierto y la manderecha que piden obras de tal naturaleza. En quanto a la pregunta que me hizo, sobre si se hallarían maestros de diseño, dirásla que aquí no faltan, y en París los hay";si;si;de;imperfectivo;animado;;
1826 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1826»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1826(Epistolario);1826;Historia;España;"Querida Pacita: he recivido la favorecida carta de vm., de 10 del corriente. Me alegro mucho de que el Sr. Valverde se haya sacudido con felicidad y prontitud de sus calenturas viliosas, y que la restante familia siga tal cual. Ello es verdad que esa hinchazón de piernas es una majadería; y no sé cómo vm., que es prudente, la ha dejado introducir y se acostumbra a llevarla de un lado";si;si;de;imperfectivo;animado;;
1826 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1826»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1826(Epistolario);1826;Historia;España;Me alegro que se divierta en la Opera, y es lo único que la envidio. Si la copia de Hornero la ha copiado del yeso, habrá hallado dificultades que vencer. Hace bien en continuar con esa tarea, que es muy divertida y premia bien el trabajo que se toma en ella.;si;si;no;imperfectivo;animado;;
1827 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1827»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1827(Epistolario);1827;Historia;España;"Me alegro mucho de los progresos de la sierpe, y más me alegraría de verlos; continúe siempre en esa ocupación que la tendrá divertidísima, y no se cuide del tiempo que ha perdido en no cultivarla. A todos nos sucede lo mismo: si rebajamos de nuestra vida el tiempo en que no hemos hecho nada o";si;si;de;imperfectivo;animado;;
1827 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1827»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1827(Epistolario);1827;Historia;España;"Me alegro mucho de los progresos de la sierpe, y más me alegraría de verlos; continúe siempre en esa ocupación que la tendrá divertidísima, y no se cuide del tiempo que ha perdido en no cultivarla. A todos nos sucede lo mismo: si rebajamos de nuestra vida el tiempo en que no hemos hecho nada o hemos hecho locuras, la parte útil de nuestra existencia se reduce";si;si;de;imperfectivo;animado;;
1827 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1827»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1827(Epistolario);1827;Historia;España;"Mucho me alegro que el Tío Juan se alivie: dale mis finas memorias; que quiero que viva y restablezca su salud; que se pasee, y lea y se ataree poco, y pase las horas en compañía de sus amigos, y espere días más suaves y alegres.";si;si;no;imperfectivo;animado;;
1827 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1827»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1827(Epistolario);1827;Historia;España;"Dirás a Dª Francisca Muñoz que no la escribo porque no tengo nada de particular que decirla; que me alegraré mucho de que siga mejor y pueda cuidar de su marido y de su madre. Memorias a toda aquella casa, y que perdonen las dilaciones que adviertan, a un hombre que ya hace meses que no tiene tintero, ni tinta, ni pluma, ni recado de escribir, sin que eso estorbe que las quiera";si;si;de;imperfectivo;animado;;
1827 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1827»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1827(Epistolario);1827;Historia;España;mes, una discreta cantidad que no es correspondiente a la escasez de mi pobre erario. En fin, el secreto de estarme en casa ya le sé, y le pondré en uso quando me obligue a ello la necesidad. Melón llegó aquí dos días después que yo, y está bueno, y saluda a V. Me alegraré de que siga V. sin novedad, y que me mande, si en algo puedo servirle por acá. Ya me contará V. algo de Córdoba, y dando mis memorias a los que se acuerden de mí, no dude V. del afecto que le profesa su am° y servor, Moratín.;si;si;de;imperfectivo;animado;;
1828 LARRA, MARIANO JOSÉ DE, «El café»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación;;LARRA, MARIANO JOSÉ DE;El café(Fígaro. Colección de artículos dramáticos, literarios y de costumbres);1828;Educación;España;"— ¡Oh, si hablo! Y dijera más si no me llamase mi obligación. (Esto dijo levantándose y sacando el reloj, y yo me hubiera alegrado que hubiera apuntado con una hora de adelanto, que ya me dolía la cabeza, al paso que me gustaba aquel hombre estrepitoso.) Amo —siguió—, amo demasiado a mi patria para ver con indiferencia el estado de atraso en que se halla; aquí nunca haremos nada bueno... y de eso tiene la culpa...";si;si;de;perfectivo;animado;;
1828 FERNÁNDEZ DE MORATÍN, LEANDRO, «Cartas de 1828»(Epistolario) [España] [Madrid, Castalia, 1973] Historia;;FERNÁNDEZ DE MORATÍN, LEANDRO;Cartas de 1828(Epistolario);1828;Historia;España;Me alegraré que el asunto de teatros quede arreglado a satisfacción de los curiosos, y que V. los disfrute brillantísimos. Yo, en acabando de salirme mi nueva uña, empezaré a andar por aquí, y reconocer este lugarón en que siempre hay cosas nuevas que ver. Dé V. mis memorias a D. Julián, a D. Vicente y Vicentín;si;si;no;imperfectivo;animado;;
1832 LARRA, MARIANO JOSÉ DE, «El castellano viejo»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación;;LARRA, MARIANO JOSÉ DE;El castellano viejo(Fígaro. Colección de artículos dramáticos, literarios y de costumbres);1832;Educación;España;— Siempre el mismo genio. ¿Qué quieres?, es la pregunta del español. ¡Cuánto me alegro de que estés aquí! ¿Sabes que mañana son mis días?;si;si;de;imperfectivo;animado;;
1832 LARRA, MARIANO JOSÉ DE, «El casarse pronto y mal»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación;;LARRA, MARIANO JOSÉ DE;El casarse pronto y mal(Fígaro. Colección de artículos dramáticos, literarios y de costumbres);1832;Educación;España;— Me alegro, caballerito.;si;si;no;imperfectivo;animado;;
1834 MARTÍNEZ DE LA ROSA, FRANCISCO, La conjuración de Venecia [España] [Mª José Alonso Seoane, Madrid, Cátedra, 1993] Teatro;;MARTÍNEZ DE LA ROSA, FRANCISCO;La conjuración de Venecia;1834;Teatro;España;"por qué, me siento también más abatida... ¡me cuesta tanto mostrarme alegre y ocultar lo que pasa en mi corazón!... Habrá apenas dos horas, me acariciaba mi padre con una bondad, con una ternura, que hasta el alma se me partía... Si le hubieras oído, todo lo que me decía para alegrarme, sus proyectos, sus esperanzas: no tiene en su vejez más apoyo, más consuelo que yo; ¡y voy a hacerle infeliz en los últimos años de su vida!";transitivo;;;;;;
1834 MARTÍNEZ DE LA ROSA, FRANCISCO, La conjuración de Venecia [España] [Mª José Alonso Seoane, Madrid, Cátedra, 1993] Teatro;;MARTÍNEZ DE LA ROSA, FRANCISCO;La conjuración de Venecia;1834;Teatro;España;"te hagas más infeliz!... Yo no voy a correr ningún riesgo; te lo repito una y mil veces... Todo está previsto; y el éxito es seguro: en un solo momento va a cambiarse la suerte de Venecia, ¡y pasado mañana eres  mía a la faz del mundo!... ¿No te alegras de oírlo?... Alza la frente... Laura... ¡tienes la mano helada, con un sudor tan frío!...";si;si;de;imperfectivo;animado;;
1834 MARTÍNEZ DE LA ROSA, FRANCISCO, La conjuración de Venecia [España] [Mª José Alonso Seoane, Madrid, Cátedra, 1993] Teatro;;MARTÍNEZ DE LA ROSA, FRANCISCO;La conjuración de Venecia;1834;Teatro;España;"Sí, hija, sí... desde que naciste te recibí en ellos; y en ellos te estrecharé mientras Dios me dé vida... Tu misma madre tenía celos de mí; tú no te acordarás; ¡eras tan niña!... pero luego se alegraba de lo mucho que me querías, y sólo descansaba cuando te dejaba conmigo.";si;si;de;imperfectivo;animado;;
1834 LARRA, MARIANO JOSÉ DE, El doncel de don Enrique el Doliente [España] [Alicante, Universidad de Alicante, 2003] Novela;;LARRA, MARIANO JOSÉ DE;El doncel de don Enrique el Doliente;1834;Novela;España;"— Perdonadme si no os he respondido más pronto —contestó su esposa después de una ligera pausa—; creí que ibais a seguir hablando. ¿Deberé alegrarme de esta inesperada entrevista? ¿Por fin vuestro corazón, don Enrique, se ha rendido a mi amor? ¿Habéis pensado ya decididamente volver la paz al pecho de vuestra esposa y cortar de raíz las rencillas que han amargado hasta ahora nuestra desdichada unión?";si;si;de;imperfectivo;animado;;
1834 LARRA, MARIANO JOSÉ DE, El doncel de don Enrique el Doliente [España] [Alicante, Universidad de Alicante, 2003] Novela;;LARRA, MARIANO JOSÉ DE;El doncel de don Enrique el Doliente;1834;Novela;España;"— Buenos días —le dijo—, señor Hernán Pérez; bien hacéis en venir, porque desde que la señora condesa ha desaparecido, no hay medio de alegrar a mi prima. Venid, venid a consolarla; mis esfuerzos todos son inútiles.";transitivo;;;;;;
1834 LARRA, MARIANO JOSÉ DE, El doncel de don Enrique el Doliente [España] [Alicante, Universidad de Alicante, 2003] Novela;;LARRA, MARIANO JOSÉ DE;El doncel de don Enrique el Doliente;1834;Novela;España;ver perdido al doncel y el temor de que quedase envuelto en su ruina su fiel escudero, cuyos leales servicios y cuya probidad, sólo cariño y respeto le podían merecer. Si hubiera sido posible que por una causa ajena enteramente de él hubiera desaparecido Macías y callado para siempre la importuna honradez del hidalgo, hubiérase alegrado tal vez, pero la idea de que iba a recaer sobre su cabeza la sangre de un semejante suyo, no era bastante malvado para arrostrarla. ¡Estado infeliz del hombre que ni puede llamarse bueno ni malo completamente, en cuyo corazón domina todavía el conocimiento de lo primero, sin el suficiente vigor para desechar lo;si;si;no;perfectivo;animado;;
1834 LARRA, MARIANO JOSÉ DE, El doncel de don Enrique el Doliente [España] [Alicante, Universidad de Alicante, 2003] Novela;;LARRA, MARIANO JOSÉ DE;El doncel de don Enrique el Doliente;1834;Novela;España;de memoria, ni juglar que no la cantase al dulce son de la vihuela de arco, instrumento de quien dice el arcipreste de Hita, autor contemporáneo. La vihuela de arco fas dulses de balladas, Adormiendo a veces, muy alto a las vegadas, Voces dulces, sonoras, claras, et bien pintadas A las gentes alegra, todas la tiene pagadas.;transitivo;;;;;;
1834 LARRA, MARIANO JOSÉ DE, «Segunda carta de un liberal de acá a un liberal de allá»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación;;LARRA, MARIANO JOSÉ DE;Segunda carta de un liberal de acá a un liberal de allá(Fígaro. Colección de artículos dramáticos, literarios y de costumbres);1834;Educación;España;Mucho me alegro de que en Portugal seáis tan libres y tan felices. Aquí es enteramente lo mismo.;si;si;de;imperfectivo;animado;;
1835 LARRA, MARIANO JOSÉ DE, «Una primera representación»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación;;LARRA, MARIANO JOSÉ DE;Una primera representación(Fígaro. Colección de artículos dramáticos, literarios y de costumbres);1835;Educación;España;"No sé qué propensión tiene la humanidad a alegrarse del mal ajeno; pero he observado que el público sale más alegre y decidor, más risueño y locuaz de una representación silbada; el autor entretanto sale confuso y renegando de un público tan atrasado: no están todavía los españoles, dice, para esta clase de comedias; se agarra otro poco a las intrigas";si;si;de;imperfectivo;animado;;
1842-1851 MESONERO ROMANOS, RAMÓN DE, Escenas y tipos matritenses [España] [Enrique Rubio Cremades, Madrid, Cátedra, 1993] Relatos;;MESONERO ROMANOS, RAMÓN DE;Escenas y tipos matritenses;1842-1851;Relatos;España;palmada sobre el bufete, tira violentamente la pluma, y permanece un rato con la mano en la frente haciendo como el que piensa. La mampara del estudio se abre en este momento, y el barbero se anuncia sacando al autor de su éxtasis.) — Hola, maestro ¿es usted? me alegro, con eso hablará usted por mí.;si;si;no;imperfectivo;animado;;
1842-1851 MESONERO ROMANOS, RAMÓN DE, Escenas y tipos matritenses [España] [Enrique Rubio Cremades, Madrid, Cátedra, 1993] Relatos;;MESONERO ROMANOS, RAMÓN DE;Escenas y tipos matritenses;1842-1851;Relatos;España;"enfermo vergonzante que suele caerme; y si no mirase al día de mañana, créame usted que la vida que llevo no es para desear mudarla. Porque yo me levanto al romper el alba, y después de afilar  los instrumentos, barrer la tienda y afeitar a algún otro aguador * o panadero, salgo alegrando todo el barrio, y por costumbre inveterada corro al colegio a asistir en clase de oyente, o a ver mis antiguos camaradas. Súbome muy temprano, y al pasar por las plazas nunca falta alguna aventurilla galante que seguir, algún cesto que quitar de las manos de tal linda compradora, algunos cuartos que";transitivo;;;;;;
1842-1851 MESONERO ROMANOS, RAMÓN DE, Escenas y tipos matritenses [España] [Enrique Rubio Cremades, Madrid, Cátedra, 1993] Relatos;;MESONERO ROMANOS, RAMÓN DE;Escenas y tipos matritenses;1842-1851;Relatos;España;"La aristocrática chimenea, es cierto, contribuye más al adorno del magnífico salón; acaso extiende por todo él un temple más subido, y no hay duda tampoco en que su llama animada, inquieta, fantástica, chispeante, entretiene agradablemente, y alegra la vista del reposado espectador. Pero en cambio, ¡qué cansado reflejo en los ojos! ¡qué  ardor desentonado en las mejillas! ¡qué frío desconsolador en el espaldar! ¿Y cuando hace humo? (que es las más veces) ¿y cuando baja el viento o la lluvia por el cañón";transitivo;;;;;;
